date,cluster,host,disk,zero_cnt,total_cnt,max_oc,kl,compared_cnt,percent,max_kl,adjusted_mean,adjusted_std,adjusted_zscore_kl,score,dt,last_15_score,decision_status,score_threshold
2021-11-29,cluster_C,host_37,disk12,720,721,1.0,0.2747620089054691,11,0.0013869625520110957,1.8053729748027272,0.35426816855373133,0.23223726194616123,-0.34234885040409185,,2021-11-29,100.0,F,1000.0
2021-11-29,cluster_C,host_37,disk2,689,721,2.0,0.42141038694209404,11,0.044382801664355064,1.8053729748027272,0.35426816855373133,0.23223726194616123,0.28911044603999875,,2021-11-29,0.0,F,1000.0
2021-11-29,cluster_C,host_37,disk3,720,721,1.0,0.2747620089054691,11,0.0013869625520110957,1.8053729748027272,0.35426816855373133,0.23223726194616123,-0.34234885040409185,,2021-11-29,,F,1000.0
2021-11-29,cluster_C,host_37,disk4,690,721,3.0,0.5216492046439208,11,0.04299583911234397,1.8053729748027272,0.35426816855373133,0.23223726194616123,0.7207329034433453,,2021-11-29,0.0,F,1000.0
2021-11-29,cluster_C,host_37,disk5,673,721,6.0,1.8053729748027272,11,0.06657420249653259,1.8053729748027272,0.35426816855373133,0.23223726194616123,6.248372005804136,0.0,2021-11-29,225.0,F,1000.0
2021-11-29,cluster_C,host_37,disk6,710,721,2.0,0.16269394695595185,11,0.015256588072122053,1.8053729748027272,0.35426816855373133,0.23223726194616123,-0.8249073382642251,,2021-11-29,0.0,F,1000.0
2021-11-29,cluster_C,host_37,disk7,708,721,2.0,0.1865094698502269,11,0.018030513176144243,1.8053729748027272,0.35426816855373133,0.23223726194616123,-0.722359096458842,,2021-11-29,100.0,F,1000.0
2021-11-29,cluster_C,host_37,disk8,706,721,2.0,0.17499226457861364,11,0.020804438280166437,1.8053729748027272,0.35426816855373133,0.23223726194616123,-0.7719515054249934,,2021-11-29,0.0,F,1000.0
2021-11-29,cluster_C,host_37,disk9,714,721,1.0,0.17113364217418892,11,0.009708737864077669,1.8053729748027272,0.35426816855373133,0.23223726194616123,-0.7885665067046729,,2021-11-29,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk1,692,721,3.0,0.5961594842668073,11,0.04022191400832178,3.7810309347967124,0.5486194986713057,0.8756921268378884,0.054288469815490806,,2021-11-30,200.0,F,1000.0
2021-11-30,cluster_C,host_37,disk10,713,721,2.0,0.2338525616709786,11,0.011095700416088766,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.35944931712124206,,2021-11-30,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk11,713,721,1.0,0.2173528531723102,11,0.011095700416088766,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.37829122284700045,,2021-11-30,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk12,715,721,2.0,0.2496345572497383,11,0.008321775312066574,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.34142700643112744,,2021-11-30,100.0,F,1000.0
2021-11-30,cluster_C,host_37,disk2,702,721,2.0,0.30302910198192795,11,0.026352288488210817,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.28045290024040875,,2021-11-30,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk3,710,721,1.0,0.21682136757025106,11,0.015256588072122053,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.37889815487912726,,2021-11-30,,F,1000.0
2021-11-30,cluster_C,host_37,disk4,655,721,8.0,3.1685880776341997,11,0.09153952843273232,3.7810309347967124,0.5486194986713057,0.8756921268378884,2.9918832186188116,0.0,2021-11-30,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk5,630,721,4.0,3.7810309347967124,11,0.1262135922330097,3.7810309347967124,0.5486194986713057,0.8756921268378884,3.6912647002978063,100.0,2021-11-30,225.0,F,1000.0
2021-11-30,cluster_C,host_37,disk6,718,721,1.0,0.2668960971566031,11,0.004160887656033287,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.32171512439195,,2021-11-30,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk7,713,721,2.0,0.2338525616709786,11,0.011095700416088766,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.35944931712124206,,2021-11-30,100.0,F,1000.0
2021-11-30,cluster_C,host_37,disk8,720,721,1.0,0.32082058947211844,11,0.0013869625520110957,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.2601358425155263,,2021-11-30,0.0,F,1000.0
2021-11-30,cluster_C,host_37,disk9,711,721,2.0,0.22780723353845012,11,0.013869625520110958,3.7810309347967124,0.5486194986713057,0.8756921268378884,-0.3663528028866766,,2021-11-30,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk1,673,721,3.0,0.8231230436780249,11,0.06657420249653259,2.719312765874702,0.31214541064529516,0.2187336823620245,2.3360720101032015,0.0,2021-12-01,200.0,F,1000.0
2021-12-01,cluster_C,host_37,disk10,700,721,2.0,0.18270564004415202,11,0.02912621359223301,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.5917688085500629,,2021-12-01,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk11,716,721,1.0,0.22495435577404654,11,0.006934812760055479,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.39861741424413705,,2021-12-01,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk12,693,721,4.0,0.6220502429874759,11,0.038834951456310676,2.719312765874702,0.31214541064529516,0.2187336823620245,1.4168134920769062,,2021-12-01,100.0,F,1000.0
2021-12-01,cluster_C,host_37,disk2,711,721,2.0,0.184047604963666,11,0.013869625520110958,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.5856336541238099,,2021-12-01,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk3,704,721,3.0,0.21845938939171008,11,0.023578363384188627,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.42831090411821454,,2021-12-01,,F,1000.0
2021-12-01,cluster_C,host_37,disk4,710,721,3.0,0.21966507195494428,11,0.015256588072122053,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.4227988012257177,,2021-12-01,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk5,646,721,5.0,2.719312765874702,11,0.10402219140083217,2.719312765874702,0.31214541064529516,0.2187336823620245,11.005014542046258,25.0,2021-12-01,225.0,F,1000.0
2021-12-01,cluster_C,host_37,disk6,707,721,2.0,0.16561821295297766,11,0.019417475728155338,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.6698885883053046,,2021-12-01,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk7,711,721,2.0,0.16781614012463505,11,0.013869625520110958,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.6598401716740716,,2021-12-01,100.0,F,1000.0
2021-12-01,cluster_C,host_37,disk8,715,721,1.0,0.2103353719303936,11,0.008321775312066574,2.719312765874702,0.31214541064529516,0.2187336823620245,-0.4654520401956043,,2021-12-01,0.0,F,1000.0
2021-12-01,cluster_C,host_37,disk9,693,721,3.0,0.41482444329622054,11,0.038834951456310676,2.719312765874702,0.31214541064529516,0.2187336823620245,0.4694248802568141,,2021-12-01,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk1,676,721,3.0,0.7872908834155659,11,0.06241331484049931,1.3835761087863865,0.5075859203029868,0.3156177850237363,0.8862142007984235,,2021-12-02,200.0,F,1000.0
2021-12-02,cluster_C,host_37,disk10,717,721,1.0,0.26994289466743937,11,0.005547850208044383,1.3835761087863865,0.5075859203029868,0.3156177850237363,-0.7529456098859425,,2021-12-02,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk11,692,721,4.0,0.5424662307224383,11,0.04022191400832178,1.3835761087863865,0.5075859203029868,0.3156177850237363,0.11051440088152288,,2021-12-02,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk12,707,721,3.0,0.2437020844341044,11,0.019417475728155338,1.3835761087863865,0.5075859203029868,0.3156177850237363,-0.8360867111751538,,2021-12-02,100.0,F,1000.0
2021-12-02,cluster_C,host_37,disk2,694,721,4.0,0.5417127669630663,11,0.03744798890429958,1.3835761087863865,0.5075859203029868,0.3156177850237363,0.10812713439932717,,2021-12-02,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk3,701,721,4.0,0.5480600217209944,11,0.027739251040221916,1.3835761087863865,0.5075859203029868,0.3156177850237363,0.1282377081981099,,2021-12-02,,F,1000.0
2021-12-02,cluster_C,host_37,disk4,664,721,4.0,1.3835761087863865,11,0.07905686546463246,1.3835761087863865,0.5075859203029868,0.3156177850237363,2.775477904128629,0.0,2021-12-02,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk5,682,721,2.0,0.5916303392877852,11,0.05409153952843273,1.3835761087863865,0.5075859203029868,0.3156177850237363,0.2662854343853842,,2021-12-02,225.0,F,1000.0
2021-12-02,cluster_C,host_37,disk6,711,721,2.0,0.2103516243974225,11,0.013869625520110958,1.3835761087863865,0.5075859203029868,0.3156177850237363,-0.9417539505361224,,2021-12-02,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk7,720,721,1.0,0.35153505369462,11,0.0013869625520110957,1.3835761087863865,0.5075859203029868,0.3156177850237363,-0.4944298896104059,,2021-12-02,100.0,F,1000.0
2021-12-02,cluster_C,host_37,disk8,713,721,1.0,0.2229916101592755,11,0.011095700416088766,1.3835761087863865,0.5075859203029868,0.3156177850237363,-0.9017055554150986,,2021-12-02,0.0,F,1000.0
2021-12-02,cluster_C,host_37,disk9,687,721,5.0,1.273761613870143,11,0.047156726768377254,1.3835761087863865,0.5075859203029868,0.3156177850237363,2.427542837959957,0.0,2021-12-02,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk1,713,721,1.0,0.19479381932928788,11,0.011095700416088766,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.5737781824967051,,2021-12-03,200.0,F,1000.0
2021-12-03,cluster_C,host_37,disk10,715,721,1.0,0.21221446345757028,11,0.008321775312066574,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.5202741932864394,,2021-12-03,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk11,701,721,3.0,0.44543656900576417,11,0.027739251040221916,7.56899504715726,0.38161326351252556,0.3255952385124202,0.19602038956354084,,2021-12-03,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk12,708,721,1.0,0.18487483535701038,11,0.018030513176144243,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.6042423379849591,,2021-12-03,100.0,F,1000.0
2021-12-03,cluster_C,host_37,disk2,713,721,1.0,0.19479381932928788,11,0.011095700416088766,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.5737781824967051,,2021-12-03,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk3,719,721,1.0,0.2873673338123541,11,0.0027739251040221915,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.2894573339916221,,2021-12-03,,F,1000.0
2021-12-03,cluster_C,host_37,disk4,700,721,2.0,0.3750519066904947,11,0.02912621359223301,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.02015188198699828,,2021-12-03,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk5,629,721,10.0,7.56899504715726,11,0.1276005547850208,7.56899504715726,0.38161326351252556,0.3255952385124202,22.074591190222712,100.0,2021-12-03,225.0,F,1000.0
2021-12-03,cluster_C,host_37,disk6,706,721,3.0,0.30504574469843465,11,0.020804438280166437,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.23516166625750623,,2021-12-03,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk7,696,721,2.0,0.46070477812077615,11,0.03467406380027739,7.56899504715726,0.38161326351252556,0.3255952385124202,0.24291360945449927,,2021-12-03,100.0,F,1000.0
2021-12-03,cluster_C,host_37,disk8,684,721,5.0,1.3155768305879076,11,0.05131761442441054,7.56899504715726,0.38161326351252556,0.3255952385124202,2.8684804217115567,0.0,2021-12-03,0.0,F,1000.0
2021-12-03,cluster_C,host_37,disk9,703,721,2.0,0.22188579824889332,11,0.024965325936199722,7.56899504715726,0.38161326351252556,0.3255952385124202,-0.4905706422286616,,2021-12-03,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk1,629,721,9.0,5.443082675445145,11,0.1276005547850208,5.443082675445145,0.7598395380529527,0.4245293793954044,11.031611390622377,100.0,2021-12-04,200.0,F,1000.0
2021-12-04,cluster_C,host_37,disk10,719,721,1.0,0.3964545618480926,11,0.0027739251040221915,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.8559713269370817,,2021-12-04,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk11,687,721,3.0,0.949059992599377,11,0.047156726768377254,5.443082675445145,0.7598395380529527,0.4245293793954044,0.445718161640317,,2021-12-04,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk12,699,721,3.0,0.6654739862016787,11,0.030513176144244106,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.22228273573354357,,2021-12-04,100.0,F,1000.0
2021-12-04,cluster_C,host_37,disk2,681,721,4.0,1.2379217929890527,11,0.05547850208044383,5.443082675445145,0.7598395380529527,0.4245293793954044,1.1261464533195868,,2021-12-04,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk3,698,721,2.0,0.5883218002189046,11,0.0319001386962552,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.4040185347791852,,2021-12-04,,F,1000.0
2021-12-04,cluster_C,host_37,disk4,704,721,2.0,0.4854570084952914,11,0.023578363384188627,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.6463216513976595,,2021-12-04,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk5,686,721,3.0,1.189514410186344,11,0.04854368932038835,5.443082675445145,0.7598395380529527,0.4245293793954044,1.0121204632417073,,2021-12-04,225.0,F,1000.0
2021-12-04,cluster_C,host_37,disk6,714,721,1.0,0.36544752452676554,11,0.009708737864077669,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.9290099405790535,,2021-12-04,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk7,670,721,3.0,1.6168302870379427,11,0.07073509015256588,5.443082675445145,0.7598395380529527,0.4245293793954044,2.018684196145571,0.0,2021-12-04,100.0,F,1000.0
2021-12-04,cluster_C,host_37,disk8,721,721,0.0,0.4672989926309363,11,0.0,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.6890937579835803,,2021-12-04,0.0,F,1000.0
2021-12-04,cluster_C,host_37,disk9,719,721,1.0,0.3964545618480926,11,0.0027739251040221915,5.443082675445145,0.7598395380529527,0.4245293793954044,-0.8559713269370817,,2021-12-04,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk1,594,721,12.0,8.285432827615754,11,0.17614424410540916,8.285432827615754,0.6347353869073212,0.8827991912531556,8.66640739650891,100.0,2021-12-05,200.0,F,1000.0
2021-12-05,cluster_C,host_37,disk10,700,721,2.0,0.35244208117464015,11,0.02912621359223301,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.3197706891098967,,2021-12-05,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk11,712,721,1.0,0.22488431991271937,11,0.012482662968099861,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.4642630748367677,,2021-12-05,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk12,691,721,4.0,1.0121270398718523,11,0.04160887656033287,8.285432827615754,0.6347353869073212,0.8827991912531556,0.42749433472952564,,2021-12-05,100.0,F,1000.0
2021-12-05,cluster_C,host_37,disk2,673,721,12.0,3.204287850021714,11,0.06657420249653259,8.285432827615754,0.6347353869073212,0.8827991912531556,2.910687377802021,0.0,2021-12-05,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk3,702,721,3.0,0.5228706811864829,11,0.026352288488210817,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.12671591323281972,,2021-12-05,,F,1000.0
2021-12-05,cluster_C,host_37,disk4,711,721,1.0,0.22208416781536255,11,0.013869625520110958,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.46743497635763565,,2021-12-05,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk5,713,721,1.0,0.22924806795314062,11,0.011095700416088766,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.4593199936880109,,2021-12-05,225.0,F,1000.0
2021-12-05,cluster_C,host_37,disk6,697,721,2.0,0.3747070065629065,11,0.033287101248266296,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.29454986243847586,,2021-12-05,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk7,715,721,1.0,0.2434979801535374,11,0.008321775312066574,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.4431782568790219,,2021-12-05,100.0,F,1000.0
2021-12-05,cluster_C,host_37,disk8,700,721,2.0,0.35244208117464015,11,0.02912621359223301,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.3197706891098967,,2021-12-05,0.0,F,1000.0
2021-12-05,cluster_C,host_37,disk9,715,721,1.0,0.2434979801535374,11,0.008321775312066574,8.285432827615754,0.6347353869073212,0.8827991912531556,-0.4431782568790219,,2021-12-05,0.0,F,1000.0
2021-11-21,cluster_C,host_38,disk1,714,721,2.0,0.17835863957655496,11,0.009708737864077669,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.6290800564911733,,2021-11-21,0.0,F,1000.0
2021-11-21,cluster_C,host_38,disk10,717,721,2.0,0.2072314274414854,11,0.005547850208044383,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.5268989101680173,,2021-11-21,,F,1000.0
2021-11-21,cluster_C,host_38,disk11,706,721,3.0,0.3113434060046695,11,0.020804438280166437,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.1584453557234358,,2021-11-21,0.0,F,1000.0
2021-11-21,cluster_C,host_38,disk12,713,721,2.0,0.16627236796147668,11,0.011095700416088766,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.6718535182773754,,2021-11-21,0.0,F,1000.0
2021-11-21,cluster_C,host_38,disk2,656,721,7.0,2.6819950559289265,11,0.09015256588072122,2.6819950559289265,0.35611447492102477,0.28256472846387864,8.231319576410714,0.0,2021-11-21,0.0,F,1000.0
2021-11-21,cluster_C,host_38,disk3,720,721,1.0,0.2835127906343532,11,0.0013869625520110957,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.256938240952294,,2021-11-21,,F,1000.0
2021-11-21,cluster_C,host_38,disk4,695,721,4.0,0.6708634708241655,11,0.036061026352288486,2.6819950559289265,0.35611447492102477,0.28256472846387864,1.1139005126868704,,2021-11-21,400.0,F,1000.0
2021-11-21,cluster_C,host_38,disk5,708,721,2.0,0.17035932489351946,11,0.018030513176144243,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.6573897281424179,,2021-11-21,200.0,F,1000.0
2021-11-21,cluster_C,host_38,disk6,683,721,4.0,1.0541911648086346,11,0.052704576976421634,2.6819950559289265,0.35611447492102477,0.28256472846387864,2.4705018693684826,0.0,2021-11-21,100.0,F,1000.0
2021-11-21,cluster_C,host_38,disk7,702,721,2.0,0.2104607706022293,11,0.026352288488210817,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.5154702255678558,,2021-11-21,100.0,F,1000.0
2021-11-21,cluster_C,host_38,disk8,690,721,4.0,0.5028034321329625,11,0.04299583911234397,2.6819950559289265,0.35611447492102477,0.28256472846387864,0.5191339981086478,,2021-11-21,0.0,F,1000.0
2021-11-21,cluster_C,host_38,disk9,711,721,2.0,0.16186242925122085,11,0.013869625520110958,2.6819950559289265,0.35611447492102477,0.28256472846387864,-0.6874603448414331,,2021-11-21,0.0,F,1000.0
2021-11-22,cluster_C,host_38,disk1,711,721,3.0,0.3781053587014712,11,0.013869625520110958,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.4994278434744805,,2021-11-22,0.0,F,1000.0
2021-11-22,cluster_C,host_38,disk10,718,721,1.0,0.327519843727995,11,0.004160887656033287,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.5772163889586259,,2021-11-22,,F,1000.0
2021-11-22,cluster_C,host_38,disk11,677,721,6.0,1.480325985688077,11,0.06102635228848821,4.685859309360949,0.7028808702759671,0.6502951643926339,1.195526520850316,,2021-11-22,0.0,F,1000.0
2021-11-22,cluster_C,host_38,disk12,716,721,1.0,0.2934881066092318,11,0.006934812760055479,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.6295491433480089,,2021-11-22,0.0,F,1000.0
2021-11-22,cluster_C,host_38,disk2,658,721,7.0,2.121042900808387,11,0.08737864077669903,4.685859309360949,0.7028808702759671,0.6502951643926339,2.1807974412003546,0.0,2021-11-22,0.0,F,1000.0
2021-11-22,cluster_C,host_38,disk3,703,721,2.0,0.32972110995757675,11,0.024965325936199722,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.5738313626657767,,2021-11-22,,F,1000.0
2021-11-22,cluster_C,host_38,disk4,682,721,7.0,1.4131280914770927,11,0.05409153952843273,4.685859309360949,0.7028808702759671,0.6502951643926339,1.0921920692190386,,2021-11-22,400.0,F,1000.0
2021-11-22,cluster_C,host_38,disk5,696,721,3.0,0.5356774995208475,11,0.03467406380027739,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.2571191974205822,,2021-11-22,200.0,F,1000.0
2021-11-22,cluster_C,host_38,disk6,714,721,2.0,0.27451045348152375,11,0.009708737864077669,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.6587322807398315,,2021-11-22,100.0,F,1000.0
2021-11-22,cluster_C,host_38,disk7,708,721,3.0,0.31776197380215393,11,0.018030513176144243,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.5922216826470001,,2021-11-22,100.0,F,1000.0
2021-11-22,cluster_C,host_38,disk8,711,721,1.0,0.26040824926128125,11,0.013869625520110958,4.685859309360949,0.7028808702759671,0.6502951643926339,-0.6804181320154038,,2021-11-22,0.0,F,1000.0
2021-11-22,cluster_C,host_38,disk9,649,721,10.0,4.685859309360949,11,0.09986130374479889,4.685859309360949,0.7028808702759671,0.6502951643926339,6.124877835751747,0.0,2021-11-22,0.0,F,1000.0
2021-11-23,cluster_C,host_38,disk1,702,721,5.0,0.3956570292208583,11,0.026352288488210817,1.9226761610080345,0.2654280709404104,0.10166031751378822,1.2810205738614278,,2021-11-23,0.0,F,1000.0
2021-11-23,cluster_C,host_38,disk10,711,721,4.0,0.2640394450403195,11,0.013869625520110958,1.9226761610080345,0.2654280709404104,0.10166031751378822,-0.013659468453878552,,2021-11-23,,F,1000.0
2021-11-23,cluster_C,host_38,disk11,709,721,2.0,0.13048245398564096,11,0.016643550624133148,1.9226761610080345,0.2654280709404104,0.10166031751378822,-1.3274168353494145,,2021-11-23,0.0,F,1000.0
2021-11-23,cluster_C,host_38,disk12,706,721,2.0,0.13651246020454796,11,0.020804438280166437,1.9226761610080345,0.2654280709404104,0.10166031751378822,-1.2681015944926353,,2021-11-23,0.0,F,1000.0
2021-11-23,cluster_C,host_38,disk2,695,721,4.0,0.3381057443614808,11,0.036061026352288486,1.9226761610080345,0.2654280709404104,0.10166031751378822,0.7149070079504041,,2021-11-23,0.0,F,1000.0
2021-11-23,cluster_C,host_38,disk3,718,721,1.0,0.22452540516292305,11,0.004160887656033287,1.9226761610080345,0.2654280709404104,0.10166031751378822,-0.40234642953913347,,2021-11-23,,F,1000.0
2021-11-23,cluster_C,host_38,disk4,700,721,5.0,0.37989491569310607,11,0.02912621359223301,1.9226761610080345,0.2654280709404104,0.10166031751378822,1.1259737088384612,,2021-11-23,400.0,F,1000.0
2021-11-23,cluster_C,host_38,disk5,698,721,3.0,0.20599359950894455,11,0.0319001386962552,1.9226761610080345,0.2654280709404104,0.10166031751378822,-0.5846378693771511,,2021-11-23,200.0,F,1000.0
2021-11-23,cluster_C,host_38,disk6,689,721,3.0,0.38276890645309497,11,0.044382801664355064,1.9226761610080345,0.2654280709404104,0.10166031751378822,1.1542442359258775,,2021-11-23,100.0,F,1000.0
2021-11-23,cluster_C,host_38,disk7,714,721,2.0,0.15402436442251938,11,0.009708737864077669,1.9226761610080345,0.2654280709404104,0.10166031751378822,-1.0958425985909526,,2021-11-23,100.0,F,1000.0
2021-11-23,cluster_C,host_38,disk8,695,721,3.0,0.30770445629107857,11,0.036061026352288486,1.9226761610080345,0.2654280709404104,0.10166031751378822,0.4158592692269944,,2021-11-23,0.0,F,1000.0
2021-11-23,cluster_C,host_38,disk9,674,721,7.0,1.9226761610080345,11,0.0651872399445215,1.9226761610080345,0.2654280709404104,0.10166031751378822,16.301818945655477,0.0,2021-11-23,0.0,F,1000.0
2021-11-24,cluster_C,host_38,disk1,711,721,1.0,0.20432715255707604,11,0.013869625520110958,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.5672032843900219,,2021-11-24,0.0,F,1000.0
2021-11-24,cluster_C,host_38,disk10,697,721,2.0,0.3431174340308675,11,0.033287101248266296,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.2817178579239484,,2021-11-24,,F,1000.0
2021-11-24,cluster_C,host_38,disk11,719,721,1.0,0.326052295916479,11,0.0027739251040221915,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.31682008684484453,,2021-11-24,0.0,F,1000.0
2021-11-24,cluster_C,host_38,disk12,704,721,3.0,0.28231510728931086,11,0.023578363384188627,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.4067855355424326,,2021-11-24,0.0,F,1000.0
2021-11-24,cluster_C,host_38,disk2,712,721,1.0,0.2103769847207067,11,0.012482662968099861,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.5547590491241079,,2021-11-24,0.0,F,1000.0
2021-11-24,cluster_C,host_38,disk3,713,721,2.0,0.2362674095281826,11,0.011095700416088766,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.5015035986050757,,2021-11-24,,F,1000.0
2021-11-24,cluster_C,host_38,disk4,645,721,9.0,3.4915760007627794,11,0.10540915395284327,3.4915760007627794,0.48007609171599075,0.4861553992153958,6.194521163206325,100.0,2021-11-24,400.0,F,1000.0
2021-11-24,cluster_C,host_38,disk5,665,721,5.0,1.6350816763988298,11,0.07766990291262135,3.4915760007627794,0.48007609171599075,0.4861553992153958,2.3757950370332157,0.0,2021-11-24,200.0,F,1000.0
2021-11-24,cluster_C,host_38,disk6,701,721,3.0,0.3689226145377752,11,0.027739251040221916,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.2286377511339084,,2021-11-24,100.0,F,1000.0
2021-11-24,cluster_C,host_38,disk7,673,721,4.0,1.24561540904857,11,0.06657420249653259,3.4915760007627794,0.48007609171599075,0.4861553992153958,1.5746802741840984,0.0,2021-11-24,100.0,F,1000.0
2021-11-24,cluster_C,host_38,disk8,713,721,1.0,0.21830313201601534,11,0.011095700416088766,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.5384553172143098,,2021-11-24,0.0,F,1000.0
2021-11-24,cluster_C,host_38,disk9,703,721,2.0,0.21045779283208543,11,0.024965325936199722,3.4915760007627794,0.48007609171599075,0.4861553992153958,-0.5545928304386646,,2021-11-24,0.0,F,1000.0
2021-11-25,cluster_C,host_38,disk1,716,720,1.0,0.2094650003532067,11,0.005555555555555556,7.798737908842883,0.433230074450946,0.4331257408855803,-0.5166284359831013,,2021-11-25,0.0,F,1000.0
2021-11-25,cluster_C,host_38,disk10,706,720,3.0,0.3319723390678,11,0.019444444444444445,7.798737908842883,0.433230074450946,0.4331257408855803,-0.23378369333605478,,2021-11-25,,F,1000.0
2021-11-25,cluster_C,host_38,disk11,695,720,2.0,0.5494377954479329,11,0.034722222222222224,7.798737908842883,0.433230074450946,0.4331257408855803,0.2683001955953611,,2021-11-25,0.0,F,1000.0
2021-11-25,cluster_C,host_38,disk12,713,720,1.0,0.19538507661835544,11,0.009722222222222222,7.798737908842883,0.433230074450946,0.4331257408855803,-0.5491361408035607,,2021-11-25,0.0,F,1000.0
